23:11:22.112 582 zb_scheduler.c:105	cb_q written 1, read_i 2, write_i 3
23:11:22.112 582 zb_scheduler.c:115	0x5603717fc540 calling cb 0x5603715db73e param 3 in_b 1 len 12
23:11:22.112 582 aps_main.c:167	+apsde_data_req 3
23:11:22.112 582 aps_main.c:240	apsde_data unicast, dst 65533, options 0x0
23:11:22.112 582 zb_scheduler.c:254	0x5603717fc550 scheduled cb 0x5603715c646d param 3 (in_b 1)
23:11:22.112 582 aps_main.c:312	-apsde_data_req
23:11:22.112 582 zb_scheduler.c:105	cb_q written 1, read_i 3, write_i 4
23:11:22.112 582 zb_scheduler.c:115	0x5603717fc550 calling cb 0x5603715c646d param 3 in_b 1 len 20
23:11:22.112 582 nwk_main.c:225	+nlde_data_request 0x5603717fcd44
23:11:22.112 582 nwk_main.c:243	security_enable 1 authenticated 0 secure_all_frames 1 security_level 0
23:11:22.112 582 zb_scheduler.c:254	0x5603717fc560 scheduled cb 0x5603715c797d param 3 (in_b 1)
23:11:22.112 582 nwk_main.c:267	-nlde_data_request
23:11:22.112 582 zb_scheduler.c:105	cb_q written 1, read_i 4, write_i 5
23:11:22.112 582 zb_scheduler.c:115	0x5603717fc560 calling cb 0x5603715c797d param 3 in_b 1 len 28
23:11:22.112 582 nwk_main.c:677	>>forward parm 3
23:11:22.112 582 nwk_main.c:306	>>calc_dest nsdu 0x5603717fccb0 handle 0 mac_dst 0x7ffec688a07a indir 0x7ffec688a07c cmd_status 0x7ffec688a074
23:11:22.112 582 nwk_main.c:328	dest addr 65533 dev type 1
23:11:22.112 582 nwk_main.c:333	broadcast, mac dst ~0
23:11:22.112 582 nwk_main.c:447	<<calc_dest 0
23:11:22.112 582 nwk_main.c:698	btt add new ent addr 1 seq 0 expire t 9
23:11:22.112 582 zb_scheduler.c:283	tm_freelist, get nent 0x5603717fc828
23:11:22.112 582 zb_scheduler.c:294	0x5603717fc828 scheduled alarm 0x5603715c9de5, run_after 65, at 647, param 0
23:11:22.112 582 zb_scheduler.c:349	cur t 582, head t 582
23:11:22.112 582 nwk_main.c:711	mcps data req src 1 dst 65535 indirect 0 h 0
23:11:22.112 582 nwk_main.c:722	dst 65533 is_br 1 dev_t 1 brrt_cnt 0
23:11:22.112 582 nwk_neighbor.c:722	next ze -1
23:11:22.112 582 nwk_main.c:742	neighbor_table_iterator -1
23:11:22.112 582 zb_bufpool.c:141	=================
23:11:22.112 582 zb_bufpool.c:142	GET BUF 0x5603717fcd50
23:11:22.112 582 zb_bufpool.c:143	ref 4
23:11:22.112 582 zb_bufpool.c:144	allocated 0: 3
23:11:22.112 582 zb_bufpool.c:145	allocated 1: 2
23:11:22.112 582 zb_bufpool.c:146	=================
23:11:22.112 582 zb_scheduler.c:254	0x5603717fc570 scheduled cb 0x5603715c6dac param 4 (in_b 0)
23:11:22.112 582 nwk_main.c:798	<<forward
23:11:22.112 582 zb_scheduler.c:105	cb_q written 1, read_i 5, write_i 6
23:11:22.112 582 zb_scheduler.c:115	0x5603717fc570 calling cb 0x5603715c6dac param 4 in_b 0 len 0
23:11:22.112 582 nwk_main.c:462	>>nwk_broadcast_transmition 4
23:11:22.112 582 nwk_main.c:471	found brdcst packet 3 retries 0 ready to be retransmitted
23:11:22.112 582 nwk_main.c:516	ent 0x5603717fd867 rerties 0 nbtbl_iter -1
23:11:22.112 582 nwk_main.c:545	number of got passive acks 0 total 1
23:11:22.113 582 nwk_main.c:610	broadcast transmition
23:11:22.113 582 zb_scheduler.c:254	0x5603717fc580 scheduled cb 0x5603715c3c4c param 4 (in_b 0)
23:11:22.113 582 zb_scheduler.c:254	0x5603717fc590 scheduled cb 0x5603715c6dac param 0 (in_b 255)
23:11:22.113 582 nwk_main.c:654	<<nwk_broadcast_transmition
23:11:22.113 582 zb_scheduler.c:105	cb_q written 2, read_i 6, write_i 8
23:11:22.113 582 zb_scheduler.c:115	0x5603717fc580 calling cb 0x5603715c3c4c param 4 in_b 0 len 28
23:11:22.113 582 mac_data.c:504	>>zb_mcps_data_request
23:11:22.113 582 zb_scheduler.c:207	0x5603717fc638 scheduled mac cb 0x5603715c3ddc param 4 (in_b 0)
23:11:22.113 582 mac_data.c:508	<<zb_mcps_data_request 
23:11:22.113 582 zb_scheduler.c:105	cb_q written 1, read_i 7, write_i 8
23:11:22.113 582 zb_scheduler.c:115	0x5603717fc590 calling cb 0x5603715c6dac param 0 in_b 255 len -1
23:11:22.113 582 nwk_main.c:462	>>nwk_broadcast_transmition 0
23:11:22.113 582 nwk_main.c:647	schedule next retransmition at 586
23:11:22.113 582 zb_scheduler.c:283	tm_freelist, get nent 0x5603717fc868
23:11:22.113 582 zb_scheduler.c:294	0x5603717fc868 scheduled alarm 0x5603715c6dac, run_after 4, at 586, param 0
23:11:22.113 582 zb_scheduler.c:349	cur t 582, head t 582
23:11:22.113 582 nwk_main.c:654	<<nwk_broadcast_transmition
23:11:22.113 582 zb_scheduler.c:145	0x5603717fc848 calling alarm cb 0x5603715d59c0 param 0
23:11:22.113 582 nwk_cr_mesh_routing.c:736	>> exp_r_disc
23:11:22.113 582 zb_scheduler.c:283	tm_freelist, get nent 0x5603717fc7e8
23:11:22.113 582 zb_scheduler.c:294	0x5603717fc7e8 scheduled alarm 0x5603715d59c0, run_after 130, at 712, param 0
23:11:22.113 582 zb_scheduler.c:349	cur t 582, head t 586
23:11:22.113 582 nwk_cr_mesh_routing.c:784	<< exp_r_disc
23:11:22.113 582 mac.c:281	tx callback called
23:11:22.113 582 mac_data.c:566	>> zb_handle_mcps_data_req
23:11:22.113 582 mac_data.c:573	is_unicast 0, dst_addr 0xffff
23:11:22.113 582 mac_data.c:580	msdu_handle 255 tx_options 0
23:11:22.113 582 mac_data.c:341	>> zb_mcps_data_request_fill_hdr p 0x5603717fcd50
23:11:22.113 582 mac.c:578	>>mac_fill_mhr
23:11:22.113 582 mac.c:629	<<mac_fill_mhr
23:11:22.113 582 mac_data.c:489	<< zb_mcps_data_request_fill_hdr ret 0
23:11:22.113 582 mac_data.c:516	>> zb_mac_check_security data_buf 0x5603717fcd50
23:11:22.113 582 mac_data.c:552	<< zb_mac_check_security ret 0
23:11:22.113 582 zb_mac_transport_linux_pipes.c:199	>>zb_mac_put_data buf 0x5603717fcd50
23:11:22.113 582 zb_mac_transport_linux_pipes.c:149	>>zb_mac_traffic_dump #10 buf 0x5603717fcd50 / 4 in_b 0 (size 40) is_w 1
23:11:22.113 582 zb_mac_transport_linux_pipes.c:182	t: start 1554408673; t 1554408682 113646, time 595
23:11:22.113 582 zb_mac_transport_linux_pipes.c:192	<<zb_mac_traffic_dump
23:11:22.113 582 zb_mac_transport_linux_pipes.c:373	>>write_to_pipe
23:11:22.129 582 zb_mac_transport_linux_pipes.c:79	written: len 40 total 40
23:11:22.129 582 zb_mac_transport_linux_pipes.c:86	28 41 88 9D 39 3E FF FF 01 00 48 00 FD FF 01 00 
23:11:22.133 582 zb_mac_transport_linux_pipes.c:86	0A 00 08 00 13 00 00 00 00 99 01 01 00 01 01 01 
23:11:22.133 582 zb_mac_transport_linux_pipes.c:93	01 01 01 01 01 0E 43 A7 
23:11:22.133 582 zb_mac_transport_linux_pipes.c:446	out buffer is sent
23:11:22.133 582 zb_mac_transport_linux_pipes.c:458	<<write_to_pipe 40
23:11:22.133 582 zb_mac_transport_linux_pipes.c:225	<<zb_mac_put_data ret
23:11:22.133 582 mac_data.c:660	<< zb_handle_mcps_data_req 0
23:11:22.133 582 zb_mac_transport_linux_pipes.c:477	>>zb_mac_wait_for_ext_event
23:11:22.133 582 zb_mac_transport_linux_pipes.c:373	>>write_to_pipe
23:11:22.133 582 zb_mac_transport_linux_pipes.c:458	<<write_to_pipe 0
23:11:22.133 582 zb_mac_transport_linux_pipes.c:507	timer started = 1
23:11:22.133 582 zb_mac_transport_linux_pipes.c:513	timer stop 586 timer 582  tmo 4
23:11:22.133 582 zb_mac_transport_linux_pipes.c:529	select() timeout 0.61000
23:11:22.169 582 zb_mac_transport_linux_pipes.c:548	delta 67 (4)
23:11:22.169 586 zb_mac_transport_linux_pipes.c:569	timer 586, delta_rest 0
23:11:22.169 586 zb_mac_transport_linux_pipes.c:265	>>read_from_pipe
23:11:22.169 586 zb_mac_transport_linux_pipes.c:269	no buffer available, call mac to get incoming buffer
23:11:22.169 586 zb_mac_transport_linux_pipes.c:273	<<read_from_pipe 1
23:11:22.169 586 zb_mac_transport_linux_pipes.c:600	Schedule mac main loop 2
23:11:22.169 586 zb_mac_transport_linux_pipes.c:603	<<zb_mac_wait_for_ext_event 1
23:11:22.169 586 mac.c:266	tx waiting callback called, func: 0x5603715c406a
23:11:22.169 586 mac_data.c:669	>> zb_handle_mcps_data_req_continue
23:11:22.169 586 mac_data.c:698	mac status 0x0 0
23:11:22.169 586 zb_scheduler.c:254	0x5603717fc5a0 scheduled cb 0x5603715c8226 param 4 (in_b 0)
23:11:22.170 586 mac_data.c:703	<< zb_handle_mcps_data_req_continue
23:11:22.170 586 mac.c:325	zb_get_in_buf: zb_mac_main_loop
23:11:22.170 586 zb_bufpool.c:141	=================
23:11:22.170 586 zb_bufpool.c:142	GET BUF 0x5603717fcdf0
23:11:22.170 586 zb_bufpool.c:143	ref 5
23:11:22.170 586 zb_bufpool.c:144	allocated 0: 3
23:11:22.170 586 zb_bufpool.c:145	allocated 1: 3
23:11:22.170 586 zb_bufpool.c:146	=================
23:11:22.170 586 mac.c:182	>>zb_mac_recv_data
23:11:22.170 586 zb_mac_transport_linux_pipes.c:235	>>zb_mac_start_recv buf 0x5603717fcdf0
23:11:22.170 586 zb_mac_transport_linux_pipes.c:249	<<zb_mac_start_recv ret 0
23:11:22.170 586 zb_mac_transport_linux_pipes.c:265	>>read_from_pipe
23:11:22.170 586 zb_mac_transport_linux_pipes.c:79	read: len 1 total 2
23:11:22.170 586 zb_mac_transport_linux_pipes.c:93	28 
23:11:22.170 586 zb_mac_transport_linux_pipes.c:79	read: len 39 total 40
23:11:22.171 586 zb_mac_transport_linux_pipes.c:86	41 88 3C 39 3E FF FF 00 00 48 00 FD FF 01 00 09 
23:11:22.171 586 zb_mac_transport_linux_pipes.c:86	00 08 00 13 00 00 00 00 99 01 01 00 01 01 01 01 
23:11:22.171 586 zb_mac_transport_linux_pipes.c:93	01 01 01 01 0E A8 7A 
23:11:22.171 586 zb_mac_transport_linux_pipes.c:333	receive full buffer 5 len 40
23:11:22.171 586 zb_mac_transport_linux_pipes.c:356	<<read_from_pipe 40
23:11:22.171 586 mac.c:372	>>mac_parse_recv_dt
23:11:22.171 586 zb_mac_transport_linux_pipes.c:149	>>zb_mac_traffic_dump #11 buf 0x5603717fcdf0 / 5 in_b 1 (size 49) is_w 0
23:11:22.171 586 zb_mac_transport_linux_pipes.c:182	t: start 1554408673; t 1554408682 171558, time 599
23:11:22.171 586 zb_mac_transport_linux_pipes.c:192	<<zb_mac_traffic_dump
23:11:22.171 586 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffec688a020, ptr 0x5603717fce2f
23:11:22.171 586 mac_common.c:89	dst addr mode: 2
23:11:22.171 586 mac_common.c:108	src addr mode: 2
23:11:22.171 586 mac_common.c:173	<< zb_parse_mhr, ret val 9
23:11:22.172 586 mac.c:390	frame_control 41:88, seq_number 60, dst_pan_id 0x3e39, src_pan_id 0x3e39 dst mode 2 addr 0.0.0.0.0.0.ff.ff src mode 2 addr 0.0.0.0.0.0.0.0
23:11:22.172 586 mac.c:395	set mac rx , frm 1 len 48
23:11:22.172 586 mac.c:239	<<can_accept_fr, ret 1
23:11:22.172 586 zb_scheduler.c:254	0x5603717fc5b0 scheduled cb 0x5603715c4262 param 5 (in_b 1)
23:11:22.172 586 mac.c:498	<<mac_parse_recv_data 0
23:11:22.172 586 mac.c:205	<<zb_mac_recv_data
23:11:22.172 586 zb_scheduler.c:105	cb_q written 2, read_i 8, write_i 10
23:11:22.172 586 zb_scheduler.c:115	0x5603717fc5a0 calling cb 0x5603715c8226 param 4 in_b 0 len 39
23:11:22.172 586 nwk_main.c:829	>>mcps_data_confirm param 4 handle 255 status 0
23:11:22.172 586 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffec688a090, ptr 0x5603717fcd83
23:11:22.172 586 mac_common.c:89	dst addr mode: 2
23:11:22.172 586 mac_common.c:108	src addr mode: 2
23:11:22.172 586 mac_common.c:173	<< zb_parse_mhr, ret val 9
23:11:22.172 586 nwk_main.c:891	free confirm to internal nwk transmission
23:11:22.173 586 nwk_main.c:892	zb_free_buf: zb_mcps_data_confirm
23:11:22.173 586 zb_bufpool.c:234	=================
23:11:22.173 586 zb_bufpool.c:235	FREE BUF 0x5603717fcd50 
23:11:22.173 586 zb_bufpool.c:236	ref 4
23:11:22.173 586 zb_bufpool.c:237	allocated 0: 2
23:11:22.173 586 zb_bufpool.c:238	allocated 1: 3
23:11:22.173 586 zb_bufpool.c:239	=================
23:11:22.173 586 zb_bufpool.c:268	free_buf: 3/2 buf 0x5603717fcd50, next 0x5603717fce90, head 0x5603717fcd50
23:11:22.173 586 nwk_main.c:912	<<mcps_data_confirm
23:11:22.173 586 zb_scheduler.c:105	cb_q written 1, read_i 9, write_i 10
23:11:22.173 586 zb_scheduler.c:115	0x5603717fc5b0 calling cb 0x5603715c4262 param 5 in_b 1 len 48
23:11:22.173 586 mac_data.c:713	>> zb_handle_data_frame
23:11:22.173 586 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffec688a0b0, ptr 0x5603717fce2f
23:11:22.173 586 mac_common.c:89	dst addr mode: 2
23:11:22.173 586 mac_common.c:108	src addr mode: 2
23:11:22.174 586 mac_common.c:173	<< zb_parse_mhr, ret val 9
23:11:22.174 586 zb_scheduler.c:254	0x5603717fc5c0 scheduled cb 0x5603715c88d6 param 5 (in_b 1)
23:11:22.174 586 mac_data.c:750	<< zb_handle_data_frame, ret 0
23:11:22.174 586 zb_scheduler.c:105	cb_q written 1, read_i 10, write_i 11
23:11:22.174 586 zb_scheduler.c:115	0x5603717fc5c0 calling cb 0x5603715c88d6 param 5 in_b 1 len 48
23:11:22.174 586 nwk_main.c:988	>>zb_mcps_data_indication param 5
23:11:22.174 586 nwk_main.c:992	lqi 0
23:11:22.174 586 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffec688a050, ptr 0x5603717fce2f
23:11:22.174 586 mac_common.c:89	dst addr mode: 2
23:11:22.174 586 mac_common.c:108	src addr mode: 2
23:11:22.174 586 mac_common.c:173	<< zb_parse_mhr, ret val 9
23:11:22.174 586 nwk_main.c:1005	hdr_size 8 radius 9 frame type 0
23:11:22.174 586 nwk_main.c:1025	broadc addr 0xfffd
23:11:22.174 586 zb_address.c:595	short_addr 0 l 0 ZG->addr.short_sorted[l] 0 addr 0
23:11:22.175 586 zb_address.c:370	zb_address_by_short 0 ret 0 ref 0
23:11:22.175 586 nwk_neighbor.c:505	>>zb_nwk_neighbor_get addr_ref 0 cr 0 nbt 0x7ffec688a040
23:11:22.175 586 nwk_neighbor.c:547	<<zb_nwk_neighbor_get 0
23:11:22.175 586 nwk_main.c:1061	mark neighbor 0 as got passive ack for brdcst source 1 seq 0
23:11:22.175 586 nwk_main.c:1067	number of got passive acks 1 total 1
23:11:22.175 586 nwk_main.c:1079	got all passive acks, drop retransmition entrie, call confirm
23:11:22.175 586 zb_scheduler.c:254	0x5603717fc5d0 scheduled cb 0x5603715c96af param 3 (in_b 1)
23:11:22.175 586 nwk_main.c:1092	brc from 1 to 0xfffd seq 0 already proceed - drop
23:11:22.175 586 nwk_main.c:1093	zb_free_buf: zb_mcps_data_indication
23:11:22.175 586 zb_bufpool.c:234	=================
23:11:22.175 586 zb_bufpool.c:235	FREE BUF 0x5603717fcdf0 
23:11:22.175 586 zb_bufpool.c:236	ref 5
23:11:22.175 586 zb_bufpool.c:237	allocated 0: 2
23:11:22.175 586 zb_bufpool.c:238	allocated 1: 2
23:11:22.175 586 zb_bufpool.c:239	=================
23:11:22.176 586 zb_bufpool.c:268	free_buf: 2/2 buf 0x5603717fcdf0, next 0x5603717fcd50, head 0x5603717fcdf0
23:11:22.176 586 nwk_main.c:1256	<<mcps_data_ind
23:11:22.176 586 zb_scheduler.c:105	cb_q written 1, read_i 11, write_i 12
23:11:22.176 586 zb_scheduler.c:115	0x5603717fc5d0 calling cb 0x5603715c96af param 3 in_b 1 len 28
23:11:22.176 586 mac.c:578	>>mac_fill_mhr
23:11:22.176 586 mac.c:629	<<mac_fill_mhr
23:11:22.181 586 nwk_main.c:829	>>mcps_data_confirm param 3 handle 0 status 0
23:11:22.181 586 mac_common.c:79	>>zb_parse_mhr mhr 0x7ffec688a040, ptr 0x5603717fcce3
23:11:22.181 586 mac_common.c:89	dst addr mode: 2
23:11:22.181 586 mac_common.c:108	src addr mode: 2
23:11:22.181 586 mac_common.c:173	<< zb_parse_mhr, ret val 9
23:11:22.181 586 nwk_main.c:898	schedule nlde-data.confirm
23:11:22.181 586 zb_scheduler.c:254	0x5603717fc5e0 scheduled cb 0x5603715dc0dd param 3 (in_b 1)
23:11:22.181 586 nwk_main.c:912	<<mcps_data_confirm
23:11:22.181 586 zb_scheduler.c:105	cb_q written 1, read_i 12, write_i 13
23:11:22.181 586 zb_scheduler.c:115	0x5603717fc5e0 calling cb 0x5603715dc0dd param 3 in_b 1 len 39
23:11:22.181 586 aps_main.c:504	+zb_nlde_data_confirm 3 status 0
23:11:22.181 586 zb_scheduler.c:254	0x5603717fc5f0 scheduled cb 0x5603715e0bac param 3 (in_b 1)
23:11:22.181 586 aps_main.c:567	-nlde_data_conf
23:11:22.181 586 zb_scheduler.c:105	cb_q written 1, read_i 13, write_i 14
23:11:22.181 586 zb_scheduler.c:115	0x5603717fc5f0 calling cb 0x5603715e0bac param 3 in_b 1 len 20
23:11:22.181 586 zdo_app.c:589	apsde_data_conf: param 3 status 0 dev_annce 3 key_sw 0
23:11:22.181 586 zb_bufpool.c:376	zb_reuse_buf 0x5603717fccb0, ref 3, in buf 15380 allocated in 1 out 2
23:11:22.181 586 zb_address.c:595	short_addr 1 l 1 ZG->addr.short_sorted[l] 44 addr 1
23:11:22.181 586 zb_address.c:503	>>zb_address_ieee_lock ref 44
23:11:22.181 586 zb_address.c:509	<<zb_address_ieee_lock
23:11:22.181 586 zb_address.c:370	zb_address_by_short 1 ret 0 ref 44
23:11:22.181 586 zdo_app.c:599	was device_annce, start compl, st 0
23:11:22.181 586 zb_scheduler.c:254	0x5603717fc600 scheduled cb 0x5603715bb1ca param 3 (in_b 1)
23:11:22.181 586 zb_scheduler.c:105	cb_q written 1, read_i 14, write_i 15
23:11:22.181 586 zb_scheduler.c:115	0x5603717fc600 calling cb 0x5603715bb1ca param 3 in_b 1 len 0
23:11:22.181 586 zdo_start_sec_zr.c:126	Device STARTED OK
23:11:22.181 586 af_rx.c:105	set apsde_data_ind cb to 0x5603715bbcef, was (nil)
23:11:22.181 586 zb_scheduler.c:254	0x5603717fc610 scheduled cb 0x5603715bb2d2 param 0 (in_b 255)
23:11:22.181 586 zb_scheduler.c:283	tm_freelist, get nent 0x5603717fc848
23:11:22.181 586 zb_scheduler.c:294	0x5603717fc848 scheduled alarm 0x5603715bb50b, run_after 65, at 651, param 0
23:11:22.181 586 zb_scheduler.c:349	cur t 586, head t 586
23:11:22.181 586 zb_scheduler.c:283	tm_freelist, get nent 0x5603717fc7c8
23:11:22.181 586 zb_scheduler.c:294	0x5603717fc7c8 scheduled alarm 0x5603715bb6fd, run_after 130, at 716, param 0
23:11:22.181 586 zb_scheduler.c:349	cur t 586, head t 586
23:11:22.181 586 zb_scheduler.c:283	tm_freelist, get nent 0x5603717fc7a8
23:11:22.181 586 zb_scheduler.c:294	0x5603717fc7a8 scheduled alarm 0x5603715bb8c7, run_after 195, at 781, param 0
23:11:22.181 586 zb_scheduler.c:349	cur t 586, head t 586
23:11:22.181 586 zb_scheduler.c:105	cb_q written 1, read_i 15, write_i 0
23:11:22.181 586 zb_scheduler.c:115	0x5603717fc610 calling cb 0x5603715bb2d2 param 0 in_b 255 len -1
23:11:22.181 586 zb_bufpool.c:141	=================
23:11:22.181 586 zb_bufpool.c:142	GET BUF 0x5603717fcdf0
23:11:22.181 586 zb_bufpool.c:143	ref 5
23:11:22.181 586 zb_bufpool.c:144	allocated 0: 3
23:11:22.181 586 zb_bufpool.c:145	allocated 1: 2
23:11:22.181 586 zb_bufpool.c:146	=================
23:11:22.182 586 zb_scheduler.c:254	0x5603717fc520 scheduled cb 0x5603715bb2d2 param 5 (in_b 0)
23:11:22.182 586 zb_scheduler.c:105	cb_q written 1, read_i 0, write_i 1
23:11:22.182 586 zb_scheduler.c:115	0x5603717fc520 calling cb 0x5603715bb2d2 param 5 in_b 0 len 0
23:11:22.182 586 zdo_common.c:71	>> zdo_send_req_by_short 
23:11:22.182 586 zdo_common.c:104	>> zdo_send_req 
23:11:22.182 586 zb_scheduler.c:254	0x5603717fc530 scheduled cb 0x5603715db73e param 5 (in_b 0)
23:11:22.182 586 zdo_common.c:115	<< zdo_send_req 
23:11:22.182 586 zdo_common.c:82	<< zdo_send_req_by_short 
23:11:22.182 586 zb_scheduler.c:105	cb_q written 1, read_i 1, write_i 2
23:11:22.182 586 zb_scheduler.c:115	0x5603717fc530 calling cb 0x5603715db73e param 5 in_b 0 len 5
23:11:22.182 586 aps_main.c:167	+apsde_data_req 5
23:11:22.182 586 aps_main.c:240	apsde_data unicast, dst 0, options 0x4
23:11:22.182 586 aps_main.c:992	+save_ack_data 5
23:11:22.182 586 aps_main.c:1024	save_ack_data  clusterid 1 aps_counter 154 src_endpoint 0 src_endpoint 0, i 0
23:11:22.182 586 zb_scheduler.c:283	tm_freelist, get nent 0x5603717fc788
23:11:22.182 586 zb_scheduler.c:294	0x5603717fc788 scheduled alarm 0x5603715ddcb9, run_after 650, at 1236, param 0
23:11:22.182 586 zb_scheduler.c:349	cur t 586, head t 586
23:11:22.182 586 zb_scheduler.c:254	0x5603717fc540 scheduled cb 0x5603715c646d param 5 (in_b 0)
23:11:22.182 586 aps_main.c:312	-apsde_data_req
23:11:22.182 586 zb_scheduler.c:105	cb_q written 1, read_i 2, write_i 3
23:11:22.182 586 zb_scheduler.c:115	0x5603717fc540 calling cb 0x5603715c646d param 5 in_b 0 len 13
23:11:22.182 586 nwk_main.c:225	+nlde_data_request 0x5603717fce84
23:11:22.182 586 nwk_main.c:243	security_enable 1 authenticated 0 secure_all_frames 1 security_level 0
23:11:22.182 586 zb_scheduler.c:254	0x5603717fc550 scheduled cb 0x5603715c797d param 5 (in_b 0)
23:11:22.182 586 nwk_main.c:267	-nlde_data_request
23:11:22.182 586 zb_scheduler.c:105	cb_q written 1, read_i 3, write_i 4
23:11:22.182 586 zb_scheduler.c:115	0x5603717fc550 calling cb 0x5603715c797d param 5 in_b 0 len 21
23:11:22.182 586 nwk_main.c:677	>>forward parm 5
23:11:22.182 586 nwk_main.c:306	>>calc_dest nsdu 0x5603717fcdf0 handle 0 mac_dst 0x7ffec688a07a indir 0x7ffec688a07c cmd_status 0x7ffec688a074
23:11:22.182 586 nwk_main.c:328	dest addr 0 dev type 1
23:11:22.182 586 zb_address.c:595	short_addr 0 l 0 ZG->addr.short_sorted[l] 0 addr 0
23:11:22.182 586 zb_address.c:370	zb_address_by_short 0 ret 0 ref 0
23:11:22.182 586 nwk_neighbor.c:505	>>zb_nwk_neighbor_get addr_ref 0 cr 0 nbt 0x7ffec688a018
23:11:22.182 586 nwk_neighbor.c:547	<<zb_nwk_neighbor_get 0
23:11:22.182 586 nwk_main.c:342	dst is neighb, rx_on 1
23:11:22.182 586 nwk_main.c:447	<<calc_dest 0
23:11:22.182 586 nwk_main.c:711	mcps data req src 1 dst 0 indirect 0 h 0
23:11:22.182 586 nwk_main.c:722	dst 0 is_br 0 dev_t 1 brrt_cnt 0
23:11:22.182 586 zb_scheduler.c:254	0x5603717fc560 scheduled cb 0x5603715c3c4c param 5 (in_b 0)
23:11:22.182 586 nwk_main.c:798	<<forward
23:11:22.182 586 zb_scheduler.c:105	cb_q written 1, read_i 4, write_i 5
23:11:22.182 586 zb_scheduler.c:115	0x5603717fc560 calling cb 0x5603715c3c4c param 5 in_b 0 len 21
23:11:22.182 586 mac_data.c:504	>>zb_mcps_data_request
23:11:22.182 586 zb_scheduler.c:207	0x5603717fc648 scheduled mac cb 0x5603715c3ddc param 5 (in_b 0)
23:11:22.182 586 mac_data.c:508	<<zb_mcps_data_request 
23:11:22.182 586 zb_scheduler.c:145	0x5603717fc868 calling alarm cb 0x5603715c6dac param 0
23:11:22.182 586 nwk_main.c:462	>>nwk_broadcast_transmition 0
23:11:22.182 586 nwk_main.c:654	<<nwk_broadcast_transmition
23:11:22.182 586 mac.c:281	tx callback called
23:11:22.182 586 mac_data.c:566	>> zb_handle_mcps_data_req
23:11:22.182 586 mac_data.c:573	is_unicast 1, dst_addr 0x0
23:11:22.182 586 mac_data.c:580	msdu_handle 0 tx_options 1
23:11:22.182 586 mac_data.c:341	>> zb_mcps_data_request_fill_hdr p 0x5603717fcdf0
23:11:22.182 586 mac.c:578	>>mac_fill_mhr
23:11:22.182 586 mac.c:629	<<mac_fill_mhr
23:11:22.182 586 mac_data.c:489	<< zb_mcps_data_request_fill_hdr ret 0
23:11:22.182 586 mac_data.c:516	>> zb_mac_check_security data_buf 0x5603717fcdf0
23:11:22.183 586 mac_data.c:552	<< zb_mac_check_security ret 0
23:11:22.183 586 mac_common.c:181	tx_total 1
23:11:22.183 586 zb_mac_transport_linux_pipes.c:199	>>zb_mac_put_data buf 0x5603717fcdf0
23:11:22.183 586 zb_mac_transport_linux_pipes.c:149	>>zb_mac_traffic_dump #12 buf 0x5603717fcdf0 / 5 in_b 0 (size 33) is_w 1
23:11:22.183 586 zb_mac_transport_linux_pipes.c:182	t: start 1554408673; t 1554408682 183087, time 600
23:11:22.183 586 zb_mac_transport_linux_pipes.c:192	<<zb_mac_traffic_dump
23:11:22.183 586 zb_mac_transport_linux_pipes.c:373	>>write_to_pipe
23:11:22.233 586 zb_mac_transport_linux_pipes.c:79	written: len 33 total 33
23:11:22.233 586 zb_mac_transport_linux_pipes.c:86	21 61 88 9E 39 3E 00 00 01 00 48 00 00 00 01 00 
23:11:22.233 586 zb_mac_transport_linux_pipes.c:86	0A 01 40 00 01 00 00 00 00 9A 02 00 00 00 00 51 
23:11:22.233 586 zb_mac_transport_linux_pipes.c:93	36 
23:11:22.233 586 zb_mac_transport_linux_pipes.c:446	out buffer is sent
23:11:22.233 586 zb_mac_transport_linux_pipes.c:458	<<write_to_pipe 33
23:11:22.233 586 zb_mac_transport_linux_pipes.c:225	<<zb_mac_put_data ret
23:11:22.233 586 mac_data.c:187	>> zb_mac_check_ack
23:11:22.233 586 zb_scheduler.c:283	tm_freelist, get nent 0x5603717fc868
23:11:22.233 586 zb_scheduler.c:294	0x5603717fc868 scheduled alarm 0x5603715c0c8a, run_after 88, at 674, param 0
23:11:22.233 586 zb_scheduler.c:349	cur t 586, head t 647
23:11:22.234 586 mac_data.c:227	zb_get_in_buf: zb_mac_check_ack
23:11:22.234 586 zb_bufpool.c:141	=================
23:11:22.234 586 zb_bufpool.c:142	GET BUF 0x5603717fcd50
23:11:22.234 586 zb_bufpool.c:143	ref 4
23:11:22.234 586 zb_bufpool.c:144	allocated 0: 3
23:11:22.234 586 zb_bufpool.c:145	allocated 1: 3
23:11:22.234 586 zb_bufpool.c:146	=================
23:11:22.234 586 mac.c:182	>>zb_mac_recv_data
23:11:22.234 586 zb_mac_transport_linux_pipes.c:235	>>zb_mac_start_recv buf 0x5603717fcd50
23:11:22.234 586 zb_mac_transport_linux_pipes.c:249	<<zb_mac_start_recv ret 0
23:11:22.234 586 zb_mac_transport_linux_pipes.c:265	>>read_from_pipe
